"id";"uri";"siglaTipo";"numero";"ano";"idTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"18873";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18873";"PL";"2953";"1997";"139";"Projeto de Lei";"Cria a denominação de ""mate misto"" ao composto de ""Ilex Paraguayensis"" adicionado de qualquer outro ingrediente, e dá outras providências.";"";"Comercialização, erva-mate, denominação, substância.";"1997-04-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=27342";"";"2007-07-17T00:00:00";"63";"https://dadosabertos.camara.leg.br/api/v2/deputados/74343";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Desarquivamento a Pedido";"640";"Arquivada";"923";"Indeferido o pedido de desarquivamento desta proposição constante do REQ-1348/2007 => REQ-1/2007 CFT em virtude de a proposição ter sido arquivada definitivamente.
DCD de 18 07 07 PÁG 36840 COL 01.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=484455"
"18875";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18875";"PL";"2954";"1997";"139";"Projeto de Lei";"Regulamenta o pagamento pelas empresas das mensalidades escolares de seus funcionários.";"Relativas ao segundo e terceiro graus, sendo que o ensino de segundo grau devera ser curso profissionalizante.";"Regulamentação, empresa, pagamento, mensalidade escolar, empregado, trabalhador, servidor, estudante, estabelecimento de ensino, ensino de segundo grau, educação  superior, ensino profissionalizante, proibição, utilização, diferença, criterios, fixação, valor, percentual, exigencia, emissão, recibo, colocação, nome comercial, empresa beneficiaria, identificação, beneficiario, base de calculo, ausencia, incidencia, encargo previdenciario da união, encargo trabalhista, inaplicabilidade, normas, habitualidade, pessoa juridica, exercicio financeiro, possibilidade, dedução, despesa operacional, imposto de renda, lucro real, incentivo fiscal, qualificação profissional, desenvolvimento educacional.";"1997-04-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=50019";"";"2011-08-30T00:00:00";"88";"https://dadosabertos.camara.leg.br/api/v2/deputados/74452";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Notificação de Desapensação";"505";"Aguardando Apreciação pelo Senado Federal";"926";"Desapensação do PL 3803/1997(ex-apensado) deste, em função do seu arquivamento, nos termos do art. 163 c/c 164, § 4º do RICD.";""
"18877";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18877";"PL";"2956";"1997";"139";"Projeto de Lei";"Dispõe sobre a jornada de trabalho do motorista profissional.";"Fixa a jornada de trinta horas semanais.";"Fixação, definição, limitação, horário de trabalho, jornada de trabalho, atividade profissional, motorista profissional, relação de emprego, prestação de serviço, encarregado, responsabilidade, condução, veículo automotor, automóvel, objetivo, redução, danos, categoria profissional, garantia, repouso semanal, repouso noturno, concessão, período, intervalo, alimentação.";"1997-04-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18013";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=27204";"";"2003-01-31T00:00:00";"6";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Arquivamento";"502";"Arquivada";"923";"Arquivado nos termos do Artigo 105 do Regimento Interno";""
"18881";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18881";"PL";"2958";"1997";"139";"Projeto de Lei";"Altera dispositivos do Decreto-lei nº 3.689, de 3 de outubro de 1941 - Código de Processo Penal.";"Estabelece que na hipótese de mais de 05 (cinco) réus, o juiz poderá realizar os atos de instrução de forma itinerante, sem observância do custoso recurso a carta precatória, além de eliminar expedientes procrastinatórios, limitando o número de testemunhas a no máximo vinte e quatro testemunhas de defesa, salvo se houver teses conflitantes, caso em que o número poderá ser de até trinta e duas e, permitindo a dispensa de testemunhas, no momento em que os depoimentos abonatórios de conduta dos réus passam a ser feitos por declarações escritas.";"Alteração,  Código de Processo Penal, autorização, juiz, decisão, separação, processo, hipótese, quantidade, pluralidade, réu, realização, instrução processual, dispensa, remessa, precatória, eliminação, expediente, adiamento, limitação, fixação, número, testemunha de defesa, ressalva, existência, julgamento conflitante, possibilidade, aumento, exceção, testemunha, pessoas, compromisso, utilização, depoimento pessoal, benefício, acusado, declaração, alegações escritas, juntada, pedido, defesa, anterioridade, conclusão, instrução criminal, dispensa, prova testemunhal, oferecimento,
contestação, defensor ad hoc, apresentação, rol de testemenha, depoimento, plenário, requerimento, diligência, objetivo, agilização, processo judicial, julgamento, justiça.";"1997-04-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=19016";"";"2007-07-17T00:00:00";"35";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Prioridade (Art. 151, II, RICD)";"Desarquivamento a Pedido";"640";"Arquivada";"923";"Indeferido o pedido de desarquivamento desta proposição constante do REQ-1348/2007 => REQ-1/2007 CFT em virtude de a proposição ter sido arquivada definitivamente.
DCD de 18 07 07 PÁG 36841 COL 01.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=484455"
"18883";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18883";"PL";"2959";"1997";"139";"Projeto de Lei";"Dá nova redação ao art. 210 do Decreto-lei nº 3.689, de 3 de outubro de 1941 - Código de Processo Penal.";"Obriga a destinação de sala especial para as testemunhas, nos processos criminais.";"Alteração, Código de Processo Penal, obrigatoriedade, destinação, sala especial, testemunha da acusação, testemunha da defesa,  preservação, testemunha, prejuizo, familia, vitima, acusado.";"1997-04-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=56132";"";"2004-12-09T00:00:00";"111";"https://dadosabertos.camara.leg.br/api/v2/deputados/74252";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Prioridade (Art. 151, II, RICD)";"Remessa ao Senado Federal";"128";"Aguardando Apreciação pelo Senado Federal";"926";"Remessa ao Senado Federal, através do Of PS-GSE/1698/04.";""
"18886";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18886";"PL";"2961";"1997";"139";"Projeto de Lei";"Altera dispositivos da Lei nº 4.898, de 9 de dezembro de 1965, com a redação dada pelas Leis nºs 6.657, de 5 de junho de 1979, e 7.960, de 21 de dezembro de 1989, e da Lei nº 8.429, de 2 de junho de 1992.";"Inclui novos tipos de abuso de autoridade; considera como crime a divulgação de informações por parte de magistrados, integrantes do Ministério Público, tribunal de contas, autoridades policiais ou administrativas, em razão do exercício da função. estabelece que a sanção civil para tais abusos, consistirá no pagamento de indenização e aumenta a pena de detenção de seis meses a dois anos.  
determinando que a ação de improbidade sera ajuizada no tribunal competente para processar e julgar criminalmente o agente 
publico, na hipotese de prerrogativa em razão do exercicio de função publica.  
projeto chamado de ""lei da mordaça"".";"Alteração, Lei da Improbidade Administrativa, Lei de Abuso de Autoridade, atentado, liberdade de pensamento, direito a privacidade, inexistência, discriminação, direito de defesa, princípio do contraditório, proibição, escravatura, servidão, garantia, acusado, instauração, inquérito civil, inquérito policial, inquérito administrativo, ação judicial, improbidade administrativa,  perseguição, convicção, atividade política, manifestação, magistrado, membros, Ministério Público, ministro, tribunal de contas, autoridade policial, autoridade administrativa, divulgação, informações, utilização, meios de comunicação, opinião, investigação policial, inquérito, processo judicial, revelação, terceiros, fato, obtenção, vantagens, cargo público, violação, interesse público, quebra de sigilo, honra, pessoas, indignidade, maus tratos, tratamento, preso, pessoal, custodia, polícia, exposição, divulgação, imagem, emissora, rádio, televisão, desrespeito, dignidade, vida humana, alteração, valor, indenização, sanção, resposanbilidade civil, aumento, prazo, pena de detenção, responsabilidade penal, ação cível, aplicação, procedimento sumaríssimo, proposta, justiça federal,  ato, autoridade federal, Regime Jurídico Único, agilização, justiça, propositura, tribunais, ação administrativa, improbidade, servidor público civil, militar, processo sumário, julgamento, prerrogativa de função, função pública.";"1997-04-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=21764";"";"2007-06-08T00:00:00";"33";"https://dadosabertos.camara.leg.br/api/v2/deputados/73492";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Urgência (Art. 155, RICD)";"Notificações";"1005";"Arquivada";"923";"Ao Arquivo - Memorando nº 130/07 - COPER";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=467681"
"18889";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18889";"PL";"2963";"1997";"139";"Projeto de Lei";"Considera contravenção a prática do trote estudantil.";"";"Tipicidade, contravenção penal,  trote,  estudante, militar, violência, aluno, recruta, lesão corporal, instituição de ensino superior, instituição militar, ressalva, passeata, festa, obtenção, recursos, população carente, pessoa carente, instituição  beneficente, infrator, prisão, multa.";"1997-04-09T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=45551";"";"2009-02-18T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Urgência (Art. 155, RICD)";"Desapensação";"104";"Arquivada";"923";"Desapensação automática deste do PL 1.023/95, em face do seu arquivamento.";""
"18892";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18892";"PL";"2964";"1997";"139";"Projeto de Lei";"Equipara os benefícios previdenciários dos servidores federais e estaduais da área de saúde cedidos em face do processo de municipalização ou estadualização do Sistema Único de Saúde - SUS.";"";"Garantia, complementação, aposentadoria, beneficiário, servidor público civil, funcionários Ministério da Saúde, cessão, estados, municípios, efeito, implantação, (SUS) recebimento, salário, objetivo, equiparação salarial, igualdade, servidor público
estadual, filiação, institutos de previdência, previdência social, benefício previdenciário, contribuição previdenciária, observação, critérios, legislação estadual, governo estadual,
governo municipal, obrigatoriedade, recolhimento, contribuição social, possibilidade, opção, utililização, assinatura, convênio, arrecadação, orgão público, administração federal, estabelecimento arrecadador.";"1997-04-09T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=47896";"";"2004-02-09T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Encaminhamento";"180";"Arquivada";"923";"Ao arquivo - Guia 8";""
"18894";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18894";"PL";"2965";"1997";"139";"Projeto de Lei";"Dispõe sobre a proteção, a conservação e estímulos à pesca e à aqüicultura, e dá outras providências.";"";"Normas, conservação, incentivo, definição, pesca, agricultura, indústria pesqueira, atividade comercial, subsistência, atividade científica, lazer, esporte, extensão, efeito, legislação, águas interiores, mar territorial, zona econômica exclusiva, zona contígua, plataforma continental, brasileiros, fixação, relação, espécie, peixe, período, reprodução, criterios, restrição, orgão público, controle, utilização, equipamentos, material,
possibilidade, proibição, caráter permanente, caráter provisório, objetivo, preservação, ecossistema, proteção, reprodução animal, fauna, competência, União Federal, organização, fiscalização, (Sisnama), pesca marítima, matrícula, pescador,
categoria profissional, arrecadação, taxas, licença, cadastro, indústria, responsabilidade, estados, (DF), relação nominal, agricultor, comerciante, animal aquático, obrigatoriedade,
proprietário, concessionário, represa, barragem, governo estadual, apuração, poluição, meio ambiente, propriedade, embarcação estrangeira, armador, exigência, autorização, cumprimento, acordo internacional, descumprimento, penalidade, infrator, prisão, multa, apreensão, perda, incentivo fiscal.";"1997-04-09T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=40079";"";"2004-11-16T00:00:00";"10";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Encaminhamento";"180";"Arquivada";"923";"Ao arquivo - Mem. 305";""
"18896";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18896";"PL";"2966";"1997";"139";"Projeto de Lei";"Altera o art. 5º da Lei nº 8.436, de 25 de junho de 1992, que institucionaliza o Programa de Crédito Educativo para estudantes carentes.";"Inclui dentre os recursos do crédito educativo a destinação  de uma linha de crédito especial do BNDES.   
Urgente 155.";"Alteração, Lei do Crédito Educativo, Inclusão, origem, recursos, programa de crédito educativo, crédito especial, (BNDES), financiamento, parcela, recursos financeiros.";"1997-04-09T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=27343";"";"2001-11-19T00:00:00";"13";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Urgência (Art. 155, RICD)";"Despacho de Arquivamento";"134";"Arquivada";"923";"Arquivado, nos termos do Artigo 164, § 4º do RI.
DCD 22 11 01 Pág  59728 Col 01.";""
"18902";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18902";"PL";"2971";"1997";"139";"Projeto de Lei";"Altera a redação do § 3º do art. 9º da Lei nº 8.036, de 11 de maio de 1990, que dispõe sobre o Fundo de Garantia do Tempo de Serviço e dá outras providências.";"Estabelece que o programa de aplicação do FGTS deverá destinar pelo menos dez por cento do total de recursos a programas de aquisição de material de construção, para a população de baixa renda, e cinquenta por cento do total de recursos a outros programas.";"Alteração, Lei do FGTS, normas, programa de aplicação, destinação, percentual, recursos, Fundo de Garantia do Tempo de Serviço (FGTS), habitação popular, aquisição, material de construção, população carente, baixa renda.";"1997-04-09T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/16023";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=26410";"";"2008-10-08T00:00:00";"10";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Prioridade (Art. 151, II, RICD)";"Arquivamento";"502";"Arquivada";"923";"Arquivado nos termos do § 4º do artigo 164 do RICD.
DCD de 09/10/08 PÁG 42969 COL 02.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=631909"
"18910";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18910";"PL";"2977";"1997";"139";"Projeto de Lei";"Dá nova redação ao parágrafo único do art. 39 da Lei nº 8.078, de 11 de setembro de 1990, que dispõe sobre a proteção do Consumidor e dá outras providências.";"Estabelece que o fornecedor de serviços e produtos remetidos ou entregues ao consumidor, sem solicitação prévia do mesmo, será responsável pelo ressarcimento, em dobro, de toda e qualquer despesa que, em função de tal pratica, venha acarretar ao 
destinatário.";"Alteração, Código de Defesa do Consumidor, responsabilidade, fornecedor, produto, remessa, entrega, distribuição gratuita, consumidor, inexistência, pedido, responsavel, ressarcimento, pagamento em dobro, despesa, destinatario, empresa, fornecimento, cartão de crédito, venda, material, utilização, emissora, televisão.";"1997-04-10T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/15940";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1566302";"";"2017-10-11T17:02:00";"22";"";"186";"CCP";"https://dadosabertos.camara.leg.br/api/v2/orgaos/186";"Prioridade (Art. 151, II, RICD)";"Notificação de Apensação";"504";"Aguardando Definição Encaminhamento";"932";"Apense-se a este(a) o(a) PL-8594/2017.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1603356"
"18912";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18912";"PL";"2979";"1997";"139";"Projeto de Lei";"Dispõe sobre a não apresentação, por microempresas, da declaração de rendimentos.";"Estabelece que a microempresa isenta do pagamento de imposto de renda que tendo cessado suas atividades deixe de apresentar tempestivamente a declaração de rendimentos, fica sujeita a multa de cem reais.";"Normas, fixação, aplicação, multa, pequena empresa, microempresa, recebimento, isenção, pagamento, imposto de renda, encerramento, atividade, ausencia, apresentação, tempestividade, documento, declaração de rendimento, obrigatoriedade, sujeição, valor, inaplicabilidade, criterios, definição, legislação tributaria federal.";"1997-04-10T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=27322";"";"2012-01-27T00:00:00";"60";"https://dadosabertos.camara.leg.br/api/v2/deputados/73883";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Notificações";"1005";"Arquivada";"923";"Ao Arquivo - Memorando 5/12 - COPER";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1014625"
"18917";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18917";"PL";"2983";"1997";"139";"Projeto de Lei";"Dá nova redação ao art. 6º do Decreto-Lei nº 2.295, de 21 de novembro de 1986, que isenta do imposto sobre a exportação as vendas de café para o exterior, e dá outras providências.";"Autoriza as instituições financeiras do estado ou da região a receberem depósitos dos valores resultantes da quota de contribuição e aplicarem os recursos do Funcafe.";"Alteração, Decreto-Lei Federal, isenção, imposto de exportação,  café, inclusão, autorização, banco oficial, banco estadual, Banco do Nordeste do Brasil (BNB), recebimento, depósito, valor, cota de contribuição, exportação, contrato, venda, moeda estrangeira, estados, produtor, conta corrente, Fundo de Defesa da Economia Cafeeira (Funcafé), Conselho Nacional de Política Cafeeira, proposta, conselho deliberativo, aprovação, Conselho Monetário Nacional (CMN), aplicação, recursos.";"1997-04-15T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/17819";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=27323";"";"2007-01-31T00:00:00";"9";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Arquivamento";"502";"Arquivada";"923";"Arquivado nos termos do Artigo 105 do Regimento Interno. DCD 01 02 07 PAG 59 COL 01 SUPLEMENTO 01 AO Nº 21.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=477773"
"18919";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18919";"PL";"2984";"1997";"139";"Projeto de Lei";"Altera o art. 132 da Lei nº 8.069, de 13 de julho de 1990 - Estatuto da Criança e do Adolescente, permitindo a recondução de Conselheiros Tutelares, sem restrições.";"";"Alteração, Estatuto da Criança e do Adolescente, autorização, recondução, conselheiro, conselho tutelar.";"1997-04-15T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=21024";"";"2007-06-08T00:00:00";"24";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Notificações";"1005";"Arquivada";"923";"Ao Arquivo - Memorando nº 130/07 - COPER";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=467681"
"18921";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18921";"PL";"2985";"1997";"139";"Projeto de Lei";"Altera a redação dos arts. 58 e 59 da Consolidação das Leis do Trabalho, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, e determina outras providências.";"Fixa a jornada de trabalho em no maximo 40 (quarenta) horas semanais; proíbe a prorrogação habitual da jornada de trabalho, facultando a compensação de horario.";"Alteração,  Consolidação das Leis do Trabalho (CLT), fixação, jornada de trabalho, semana, proibição, habitualidade, prorrogação, horario de trabalho, facultatividade, compensação, dispensa, acrescimo, salario, realização, acordo coletivo de trabalho, convenção, diminuição, dia, restrição, excesso, carga horaria.";"1997-04-15T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/16272";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=18601";"";"2018-02-28T00:00:00";"37";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Prioridade (Art. 151, II, RICD)";"Arquivamento";"502";"Arquivada";"923";"Arquivado nos termos do § 4° do art. 164 do RICD (prejudicado).";""
"18922";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18922";"PL";"2986";"1997";"139";"Projeto de Lei";"Altera a Lei nº 8.078, de 11 de setembro de 1990, que dispõe sobre a proteção do Consumidor e dá outras providências.";"Propõe que o consumidor seja comunicado do registro negativo no SPC, DPC ou órgãos congêneres, com 10 (dez) dias de antecedência, e na hipótese de registro indevido, o infrator será punido com multa.";"Alteração, Código de Defesa do Consumidor, obrigatoriedade, Serviço de Proteção ao Crédito, notificação, informação, consumidor, inclusão, nome, cadastro, banco de dados,  erro, registro, ato desabonador, infrator, multa, veracidade, informações.";"1997-04-15T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/16888";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=18568";"";"2015-02-11T10:01:00";"33";"";"2003";"CCJC";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"Prioridade (Art. 151, II, RICD)";"Desarquivamento a Pedido";"640";"Tramitando em Conjunto";"925";"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-342/2015.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1299536"
"18924";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18924";"PL";"2987";"1997";"139";"Projeto de Lei";"Dispõe sobre a suspensão temporária da obrigatoriedade do pagamento de taxas, impostos, tarifas e financiamentos públicos pelos trabalhadores desempregados.";"";"Garantia, desempregado, suspensão, pagamento, taxas, impostos, tarifas, água, luz, energia elétrica, telefone, financiamento público, ausência, interrupção, serviços públicos, benefício,  parcelamento, negociação, dívida, manutenção, concessionária,  prorrogação, prazo, isenção, multa, juros, correção monetária.";"1997-04-15T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/17404";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=14402";"";"2008-02-15T00:00:00";"34";"";"100293";"ARQUIVO";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100293";"Prioridade (Art. 151, II, RICD)";"Arquivamento";"502";"Arquivada";"923";"Arquivado, nos termos do § 4º do artigo 58 do RICD.
DCD de 16/02/08 PÁG 2721 COL 01.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=614566"
"18926";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18926";"PL";"2988";"1997";"139";"Projeto de Lei";"Altera o inciso III do art. 5º da Lei nº 9.288, de 1º de julho de 1996, que altera o mesmo dispositivo da Lei nº 8.436, de 25 de junho de 1992.";"Aumenta para noventa por cento, da renda líquida dos concursos de prognósticos, administrados pela CEF, ao programa de crédito educativo.";"Alteração, Lei do Crédito Educativo, aumento, percentual, renda líquida, concurso de prognóstico, loteria, destinação, recursos, financiamento, programa de crédito educativo.";"1997-04-15T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=27345";"";"2001-11-19T00:00:00";"7";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Arquivamento";"502";"Arquivada";"923";"Arquivado, nos termos no Artigo 164, § 4º do RI.
DCD 07 12 01 Pág 63156 Col 01.";""
"18929";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18929";"PL";"2990";"1997";"139";"Projeto de Lei";"Altera a redação do art. 13 e revoga o art. 14 da Lei nº 5.700, de 1º de setembro de 1971, que dispõe sobre a forma e a apresentação dos Símbolos Nacionais, e dá outras providências, determinando o hasteamento diário da Bandeira Nacional em todos os prédios públicos.";"";"Alteração, Lei dos Símbolos Nacionais, obrigatoriedade, hasteamento, bandeira nacional, prédio, poder público, orgão público.";"1997-04-15T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=27324";"";"2003-08-21T00:00:00";"25";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Declaração de Prejudicialidade";"435";"Arquivada";"923";"PREJUDICADO NO SF, PELA APROVAÇÃO DO PLC 13/01. DCD 07 10 03 PÁG 52334 COL 02";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=296272"
"18934";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18934";"PL";"2994";"1997";"139";"Projeto de Lei";"Proíbe, pelo prazo de cinco anos, a exportação de madeira não beneficiada oriunda de floresta nativa.";"";"Proibição, exportação, madeira bruta, origem, floresta nativa,  aproveitamento, materia prima, redução, exploração, recursos florestais, preservação, meio ambiente, controle, acesso, empresa estrangeira, recursos naturais.";"1997-04-16T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=90440";"";"2011-09-20T00:00:00";"81";"https://dadosabertos.camara.leg.br/api/v2/deputados/74210";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Remessa ao Senado Federal";"128";"Aguardando Apreciação pelo Senado Federal";"926";"Remessa ao Senado Federal através do Of. nº 277/11/PS-GSE.";""
"18936";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/18936";"PL";"2995";"1997";"139";"Projeto de Lei";"Acrescenta incisos ao art. 59 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal brasileiro.";"Dispõe que o juiz ao fixar a pena, estabelecerá a data em que o réu será libertado, bem como daquela em que poderá ocorrer o livramento condicional, se todas as exigências legais forem cumpridas.";"Alteração, Código Penal, competência, juiz, concessão, sentença judicial, réu, acusado, fixação, data, liberdade, possibilidade, direitos, livramento condicional, atendimento, cumprimento, exigência.";"1997-04-16T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=27346";"";"2008-08-12T00:00:00";"37";"https://dadosabertos.camara.leg.br/api/v2/deputados/74278";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Arquivamento";"502";"Arquivada";"923";"Ao Arquivo - Memorando nº 220/08 - COPER";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=590848"
